id,name,date_end,province,organizer_id,arbiter_id,pairings,rating_type,n_players,n_rounds
200210138,Island Junior Open 2,2002-10-13,BC,0,120416,SS,R,21,5
200210139,2002 Alberta Open,2002-10-14,AB,0,123257,SS,R,40,6
200210140,2002 BC Closed,2002-10-14,BC,0,100205,SS,R,15,7
200210141,DCC 2002 Toronto Thanksgiving Open,2002-10-14,ON,0,100317,SS,R,18,6
200210142,DCC 2002 Toronto Thanksgiving U1700,2002-10-14,ON,0,100317,SS,R,11,6
200210143,DCC 2002 Toronto Thanksgiving U2100,2002-10-14,ON,0,100317,SS,R,25,6
200210144,Thanksgiving Open,2002-10-14,BC,0,108715,SS,R,36,6
200210145,Thanksgiving Quad,2002-10-14,NL,0,103802,RR,R,4,1
200210146,2002 Brantford Summer Ender Active,2002-09-12,ON,0,104137,SS,Q,9,4
200210147,September 9 Active,2002-09-24,ON,0,110803,SS,Q,16,6
200210148,SJCC 2002 Active,2002-10-07,NB,0,102718,SS,Q,10,3
200210149,Corel CYCC Carrie vs Carrie,2002-10-16,ON,0,102198,RR,R,2,5
200210150,EJCC TG Active RR Sec A,2002-10-12,AB,0,100223,RR,Q,4,1
200210151,EJCC TG Active RR Sec B,2002-10-12,AB,0,100223,RR,Q,6,1
200210152,EJCC TG Active RR Sec C,2002-10-12,AB,0,100223,RR,Q,6,1
200210153,EJCC TG Active RR Sec D,2002-10-12,AB,0,100223,RR,Q,6,1
200210154,Franke vs Ellis,2002-07-07,ON,0,108293,RR,R,2,6
200210155,Rouge Valley CC 2002 Fall Swiss,2002-09-10,ON,0,106574,SS,R,8,5
200210156,8th Medicine Hat Open,2002-09-15,AB,0,100070,SS,R,12,5
200210157,UBC Tuesday Night Sept 2002,2002-10-01,BC,0,100314,SS,R,10,5
200210158,SCC2002OCT Open,2002-10-12,BC,0,127777,SS,R,16,5
200210159,KW Oktoberfest Open,2002-10-13,ON,0,128146,SS,R,18,5
200210160,KW Oktoberfest U1700,2002-10-13,ON,0,128146,SS,R,19,5
200210161,KW Oktoberfest U2000,2002-10-13,ON,0,128146,SS,R,21,5
200210162,Thanksgiving Open,2002-10-13,MB,0,107847,SS,R,19,5
200210163,2002 Maritime Open,2002-10-14,PE,0,100145,SS,R,18,6
200210164,SCC Sunday RR,2002-10-14,ON,0,106974,RR,R,6,1
200210165,1st Tournament for season 2002 03,2002-10-15,NB,0,121684,SS,R,17,5
200210166,McKim vs Hutchinson,2002-10-15,PE,0,100145,RR,R,2,1
200210167,KW Game in 1 Championship Open,2002-10-19,ON,0,106868,SS,R,10,5
200210168,KW Game in 1 Championship U1700,2002-10-19,ON,0,106868,SS,R,11,5
200210169,Chess Academy Canada 1,2002-10-20,ON,0,108387,RR,R,4,1
200210170,Chess Academy Canada 2,2002-10-20,ON,0,108387,RR,R,4,1
200210171,Chess Academy Canada 3,2002-10-20,ON,0,108387,RR,R,4,1
200210172,Chess Academy Canada 4,2002-10-20,ON,0,108387,RR,R,4,1
200210173,Chess Academy Canada 5,2002-10-20,ON,0,108387,RR,R,4,1
200210174,Chess Academy Canada 6,2002-10-20,ON,0,108387,RR,R,4,1
200210175,Chess Academy Canada 7,2002-10-20,ON,0,108387,RR,R,4,1
200210176,Chess Academy Canada 8,2002-10-20,ON,0,108387,RR,R,4,1
200210177,Chess Academy Canada 9,2002-10-20,ON,0,108387,RR,R,4,1
200210178,CYCC New York Fries U14,2002-10-20,ON,0,102198,RR,R,6,1
200210179,Kelowna Harvest Open,2002-10-20,BC,0,100331,SS,R,18,5
200210180,Langley CC Championship 2002,2002-10-21,BC,0,100238,SS,R,13,5
200210181,October TNT,2002-10-22,MB,0,107847,SS,R,19,4
200210182,Burlington Fall Swiss 2002,2002-10-23,ON,0,113017,SS,R,13,5
200210183,RF Rodgers Mem Extra Game,2002-10-24,ON,0,106856,RR,R,2,1
200210184,RF Rodgers Memorial 2002 U1600,2002-10-24,ON,0,106856,SS,R,13,7
200210185,Ron F Rodgers Memorial 2002,2002-10-24,ON,0,106856,SS,R,42,7
200210186,Check and Treat Advanced,2002-10-26,BC,0,129946,RR,R,6,1
200210187,Check and Treat Intermediate,2002-10-26,BC,0,109925,SS,R,14,5
200210188,Check and Treat Novice,2002-10-26,BC,0,120416,SS,R,37,5
200210189,2002 Brantford Fall Classic,2002-10-27,ON,0,104137,SS,R,37,5
200210190,Bulkley Nechako Adult,2002-10-27,BC,0,101173,SS,R,9,5
200210191,Junior Grand Prix 2 Quad A,2002-10-27,BC,0,108715,RR,R,4,1
200210192,Junior Grand Prix 2 Quad B,2002-10-27,BC,0,108715,RR,R,4,1
200210193,Junior Grand Prix 2 Quad C,2002-10-27,BC,0,108715,RR,R,4,1
200210194,Junior Grand Prix 2 Quad D,2002-10-27,BC,0,108715,RR,R,4,1
200210195,Junior Grand Prix 2 Quad E,2002-10-27,BC,0,108715,RR,R,4,1
200210196,Junior Grand Prix 2 Quad F,2002-10-27,BC,0,108715,RR,R,4,1
200210197,Junior Grand Prix 2 Quad G,2002-10-27,BC,0,108715,RR,R,4,1
200210198,Junior Grand Prix 2 Swiss,2002-10-27,BC,0,108715,SS,R,26,5
200210199,National Capital Extra Game,2002-10-27,ON,0,106922,RR,R,2,1
200210200,National Capital Open,2002-10-27,ON,0,106922,SS,R,21,5
200210201,National Capital U1600,2002-10-27,ON,0,106922,SS,R,30,5
200210202,National Capital U2000,2002-10-27,ON,0,106922,SS,R,16,5
200210203,Northshorechesscom Invitational,2002-10-27,BC,0,101193,RR,R,6,1
200210204,ICC September Active,2002-09-15,ON,0,104844,SS,Q,35,5
200210205,London Basement Active,2002-10-12,ON,0,109477,SS,Q,6,4
200210206,London Junior Active Advanced,2002-10-19,ON,0,109477,SS,Q,9,3
200210207,London Junior Active Beginner,2002-10-19,ON,0,109477,SS,Q,7,5
200210208,London Junior Active Intermediate,2002-10-19,ON,0,109477,SS,Q,12,8
200210209,ICC October Active,2002-10-20,ON,0,104844,SS,Q,20,5
200210210,Burns Lake Cadet Active,2002-10-26,BC,0,101173,RR,Q,6,1
200210211,DCC Saturday Halloween Active 30,2002-10-26,ON,0,100317,SS,Q,32,6
200211001,Memorial J P Roy,2002-10-08,QC,0,124047,RR,R,6,1
200211002,Surrey Junior Open B,2002-10-19,BC,0,107269,SS,R,18,5
200211003,Asquith vs Boik,2002-10-26,AB,0,131279,RR,R,2,4
200211004,Chess Academy Canada 1,2002-10-27,ON,0,108387,RR,R,4,1
200211005,Chess Academy Canada 2,2002-10-27,ON,0,108387,RR,R,4,1
200211006,Chess Academy Canada 3,2002-10-27,ON,0,108387,RR,R,4,1
200211007,Chess Academy Canada 4,2002-10-27,ON,0,108387,RR,R,4,1
200211008,Chess Academy Canada 6,2002-10-27,ON,0,108387,RR,R,4,1
200211009,Chess Academy Canada 7,2002-10-27,ON,0,108387,RR,R,4,1
200211010,Chess Academy Canada 8,2002-10-27,ON,0,108387,RR,R,4,1
200211011,Chess Academy Canada 9,2002-10-27,ON,0,108387,RR,R,4,1
200211012,Chess Adademy Canada 5,2002-10-27,ON,0,108387,RR,R,4,1
200211013,Cole Harbour Fall Open,2002-10-27,NS,0,103040,SS,R,24,5
200211014,ECC Halloween Open 2002,2002-10-31,AB,0,128141,SS,R,20,5
200211015,Ramzi vs Takov,2002-10-31,ON,0,106974,SS,R,2,1
200211016,SCC Thursday Fall Swiss,2002-10-31,ON,0,106974,SS,R,24,7
200211017,Lawless vs Shah,2002-11-01,ON,0,100317,SS,R,2,4
200211018,CGBCA Lucky Fives Youth,2002-11-02,ON,0,105964,SS,R,22,5
200211019,DCC Autumn Saturday Afternoon Swiss,2002-11-02,ON,0,100317,SS,R,14,5
200211020,Alberta Junior Championship,2002-11-03,AB,0,111962,SS,R,16,5
200211021,ATS Chess Challenge,2002-11-03,NB,0,111760,SS,R,17,5
200211022,Chess Academy Canada 1,2002-11-03,ON,0,108387,RR,R,4,1
200211023,Chess Academy Canada 10,2002-11-03,ON,0,108387,RR,R,4,1
200211024,Chess Academy Canada 11,2002-11-03,ON,0,108387,RR,R,4,1
200211025,Chess Academy Canada 2,2002-11-03,ON,0,108387,RR,R,4,1
200211026,Chess Academy Canada 3,2002-11-03,ON,0,108387,RR,R,4,1
200211027,Chess Academy Canada 4,2002-11-03,ON,0,108387,RR,R,4,1
200211028,Chess Academy Canada 5,2002-11-03,ON,0,108387,RR,R,4,1
200211029,Chess Academy Canada 6,2002-11-03,ON,0,108387,RR,R,4,1
200211030,Chess Academy Canada 7,2002-11-03,ON,0,108387,RR,R,4,1
200211031,Chess Academy Canada 8,2002-11-03,ON,0,108387,RR,R,4,1
200211032,Chess Academy Canada 9,2002-11-03,ON,0,108387,RR,R,4,1
200211033,Guelph Late Fall Pro Am Open,2002-11-03,ON,0,111830,SS,R,19,5
200211034,Guelph Late Fall Pro Am U1700,2002-11-03,ON,0,111830,SS,R,17,5
200211035,Guelph Late Fall Pro Am U2000,2002-11-03,ON,0,111830,SS,R,19,5
200211036,HCCC Championship 2002,2002-11-08,ON,0,105393,SS,R,29,8
200211037,DCC 2002 Remembrance Day Open,2002-11-10,ON,0,100317,SS,R,18,5
200211038,DCC 2002 Remembrance Day U1700,2002-11-10,ON,0,100317,SS,R,6,5
200211039,DCC 2002 Remembrance Day U2100,2002-11-10,ON,0,100317,SS,R,21,5
200211040,Lionel Joyner Memorial,2002-11-11,BC,0,108715,SS,R,33,6
200211041,WJCC 2002 Sept Active A,2002-09-29,AB,0,131965,RR,Q,6,1
200211042,WJCC 2002 Sept Active B,2002-09-29,AB,0,131965,RR,Q,6,1
200211043,WJCC 2002 Sept Active C,2002-09-29,AB,0,131965,RR,Q,6,1
200211045,WJCC 2002 Oct Active A,2002-10-27,AB,0,131965,RR,Q,6,1
200211046,WJCC 2002 Oct Active B,2002-10-27,AB,0,131965,RR,Q,6,1
200211047,WJCC 2002 Oct Active C,2002-10-27,AB,0,131965,RR,Q,7,1
200211048,EJCC November Active,2002-11-09,AB,0,100223,SS,Q,13,4
200211049,Ottawa Youth CC Active Group 1,2002-11-10,ON,0,134987,RR,Q,4,1
200211050,Ottawa Youth CC Active Group 2,2002-11-10,ON,0,134987,RR,Q,4,1
200211051,Ottawa Youth CC Active Group 3,2002-11-10,ON,0,134987,RR,Q,5,1
200211052,Surrey Junior Open A,2002-10-19,BC,0,107269,SS,R,31,4
200211053,CYCC Northern Ontario Cmp U10,2002-10-26,ON,0,102198,SS,R,40,5
200211054,CYCC Northern Ontario Cmp U12,2002-10-26,ON,0,102198,SS,R,73,5
200211055,CYCC Northern Ontario Cmp U14,2002-10-26,ON,0,102198,SS,R,63,5
200211056,CYCC Northern Ontario Cmp U16,2002-10-26,ON,0,102198,SS,R,35,5
200211057,CYCC Northern Ontario Cmp U18,2002-10-26,ON,0,102198,SS,R,8,5
200211058,Halloween October Knights,2002-10-27,NL,0,103802,SS,R,8,5
200211059,UBC Tuesday Night Oct 2002,2002-11-05,BC,0,100314,SS,R,17,5
200211060,CRCC 2002 6,2002-11-09,NB,0,109003,SS,R,16,4
200211061,Chess Academy Canada 1,2002-11-10,ON,0,108387,RR,R,4,1
200211062,Chess Academy Canada 2,2002-11-10,ON,0,108387,RR,R,4,1
200211063,Chess Academy Canada 3,2002-11-10,ON,0,108387,RR,R,4,1
200211064,Chess Academy Canada 4,2002-11-10,ON,0,108387,RR,R,4,1
200211065,Chess Academy Canada 5,2002-11-10,ON,0,108387,RR,R,4,1
200211066,Chess Academy Canada 6,2002-11-10,ON,0,108387,RR,R,4,1
200211067,Chess Academy Canada 7,2002-11-10,ON,0,108387,RR,R,4,1
200211068,Chess Academy Canada 8,2002-11-10,ON,0,108387,RR,R,4,1
200211069,Silver Star Classic,2002-11-11,BC,0,100331,SS,R,16,6
200211070,Cooke vs Robinson,2002-11-13,ON,0,111268,RR,R,2,5
200211071,DCC Fall 2002 Wednesday Swiss,2002-11-13,ON,0,100317,SS,R,35,5
200211072,al Ganabi RR,2002-11-14,ON,0,134439,RR,R,3,8
200211073,Atlantic Closed 2002,2002-11-17,NB,0,103047,RR,R,6,1
200211074,Callander Fall Open,2002-11-17,ON,0,124866,SS,R,6,3
200211075,Chess Academy Canada 1,2002-11-17,ON,0,108387,RR,R,4,1
200211076,Chess Academy Canada 2,2002-11-17,ON,0,108387,RR,R,4,1
200211077,Chess Academy Canada 3,2002-11-17,ON,0,108387,RR,R,4,1
200211078,Chess Academy Canada 4,2002-11-17,ON,0,108387,RR,R,4,1
200211079,Chess Academy Canada 5,2002-11-17,ON,0,108387,RR,R,4,1
200211080,Chess Academy Canada 6,2002-11-17,ON,0,108387,RR,R,4,1
200211081,Chess Academy Canada 7,2002-11-17,ON,0,108387,RR,R,4,1
200211082,Chess Academy Canada 8,2002-11-17,ON,0,108387,RR,R,4,1
200211083,Chess Academy Canada 9,2002-11-17,ON,0,108387,RR,R,4,1
200211084,Island Jr Open 3 Advanced,2002-11-17,BC,0,120416,SS,R,10,5
200211085,Island Jr Open 3 Intermediate,2002-11-17,BC,0,120416,SS,R,12,5
200211086,Island Jr Open 3 Novice,2002-11-17,BC,0,120416,SS,R,16,5
200211087,London Fall Harvest Open,2002-11-17,ON,0,109477,SS,R,12,5
200211088,London Fall Harvest U1600,2002-11-17,ON,0,109477,SS,R,16,5
200211089,Southern Alberta Open,2002-11-17,AB,0,123257,SS,R,36,5
200211090,Callander Fall Double RR,2002-11-18,ON,0,126311,RR,R,3,2
200211091,Saint John City and District,2002-11-18,NB,0,111760,SS,R,16,5
200211092,2002 KW CC Championship,2002-11-19,ON,0,106389,SS,R,25,5
200211093,Calgary Open,2002-11-19,AB,0,123257,SS,R,32,6
200211094,Jack Taylor 2002,2002-11-24,BC,0,100205,SS,R,18,5
200211095,Junior Grand Prix 3 Quad A,2002-11-24,BC,0,108715,RR,R,4,1
200211096,Junior Grand Prix 3 Quad B,2002-11-24,BC,0,108715,RR,R,4,1
200211097,Junior Grand Prix 3 Quad C,2002-11-24,BC,0,108715,RR,R,4,1
200211098,Junior Grand Prix 3 Quad D,2002-11-24,BC,0,108715,RR,R,4,1
200211099,Junior Grand Prix 3 Quad E,2002-11-24,BC,0,108715,RR,R,4,1
200211100,Junior Grand Prix 3 Swiss,2002-11-24,BC,0,108715,SS,R,18,5
200211101,Scarborough CC Sunday Fall Swiss,2002-11-24,ON,0,106974,SS,R,9,5
200211102,Seaway Valley Open,2002-11-24,ON,0,102011,SS,R,27,5
200211103,North Bay CC Active,2002-11-08,ON,0,111268,RR,Q,4,2
200211104,North Bay Fall Active,2002-11-16,ON,0,126311,RR,Q,6,3
200211105,Golden Horseshoe Active,2002-11-17,ON,0,104137,SS,Q,18,5
200211106,Toronto Senior Active Chess Cmpship,2002-11-17,ON,0,100135,SS,Q,14,5
200211107,HCCC Ruy Lopez Active 2002,2002-11-22,ON,0,105767,SS,Q,19,6
200211108,DCC November Saturday Active 31,2002-11-23,ON,0,100317,SS,Q,31,6
200211109,London Junior November Active A,2002-11-23,ON,0,109477,SS,Q,14,3
200211110,London Junior November Active B,2002-11-23,ON,0,109477,SS,Q,18,7
200211111,London Junior November Active C,2002-11-23,ON,0,109477,SS,Q,5,6
200211112,WJCC 2002 November Active,2002-11-24,AB,0,131965,SS,Q,32,5
200212001,Dieppe Tornado,2002-11-09,NB,0,121367,SS,R,12,4
200212002,Remembrance Day Open,2002-11-10,MB,0,107847,SS,R,29,5
200212003,Stark vs Pua,2002-11-15,AB,0,131213,RR,R,2,4
200212004,KW Game in 1 Championship,2002-11-16,ON,0,106868,SS,R,8,5
200212005,Chess Academy Canada 1,2002-11-24,ON,0,108387,RR,R,4,1
200212006,Chess Academy Canada 2,2002-11-24,ON,0,108387,RR,R,4,1
200212007,Chess Academy Canada 3,2002-11-24,ON,0,108387,RR,R,4,1
200212008,Chess Academy Canada 4,2002-11-24,ON,0,108387,RR,R,4,1
200212009,Chess Academy Canada 5,2002-11-24,ON,0,108387,RR,R,4,1
200212010,Chess Academy Canada 6,2002-11-24,ON,0,108387,RR,R,4,1
200212011,Chess Academy Canada 7,2002-11-24,ON,0,108387,RR,R,4,1
200212012,Chess Academy Canada 8,2002-11-24,ON,0,108387,RR,R,4,1
200212013,Chess Academy Canada 9,2002-11-24,ON,0,108387,RR,R,4,1
200212014,Pumpkin Match V,2002-11-24,NB,0,103904,SS,R,7,5
200212015,Tournoi Bodrovsky,2002-11-24,QC,0,121167,SS,R,8,4
200212016,SCCNOV2002,2002-11-26,BC,0,127777,SS,R,16,6
200212017,Dance o Power,2002-11-28,AB,0,111917,SS,R,20,4
200212018,Durham Fall Colours,2002-11-28,ON,0,109393,SS,R,16,6
200212019,RA Autumn Frost A,2002-11-28,ON,0,101613,RR,R,6,1
200212020,RA Autumn Frost B,2002-11-28,ON,0,101613,RR,R,6,1
200212021,RA Autumn Frost C,2002-11-28,ON,0,101613,RR,R,6,1
200212022,RA Autumn Frost D,2002-11-28,ON,0,101613,RR,R,6,1
200212023,RA Autumn Frost E,2002-11-28,ON,0,101613,RR,R,6,1
200212024,RA Autumn Frost F,2002-11-28,ON,0,101613,RR,R,6,1
200212025,RA Autumn Frost G,2002-11-28,ON,0,101613,SS,R,14,5
200212026,Event 1 Pacific Christian Advanced,2002-11-30,BC,0,120416,SS,R,10,5
200212027,Event 1 Pacific Christian Novice,2002-11-30,BC,0,120416,SS,R,20,5
200212028,November Knights,2002-11-30,NL,0,103802,SS,R,6,5
200212029,2002 Ottawa Closed Championship,2002-12-01,ON,0,107184,RR,R,6,1
200212030,2002 Ottawa Closed Reserve,2002-12-01,ON,0,107184,RR,R,7,1
200212031,Chess Academy Canada 1,2002-12-01,ON,0,108387,RR,R,4,1
200212032,Chess Academy Canada 10,2002-12-01,ON,0,108387,RR,R,4,1
200212033,Chess Academy Canada 2,2002-12-01,ON,0,108387,RR,R,4,1
200212034,Chess Academy Canada 3,2002-12-01,ON,0,108387,RR,R,4,1
200212035,Chess Academy Canada 4,2002-12-01,ON,0,108387,RR,R,4,1
200212036,Chess Academy Canada 5,2002-12-01,ON,0,108387,RR,R,4,1
200212037,Chess Academy Canada 6,2002-12-01,ON,0,108387,RR,R,4,1
200212038,Chess Academy Canada 7,2002-12-01,ON,0,108387,RR,R,4,1
200212039,Chess Academy Canada 8,2002-12-01,ON,0,108387,RR,R,4,1
200212040,Chess Academy Canada 9,2002-12-01,ON,0,108387,RR,R,4,1
200212041,Dartmouth Open,2002-12-01,NS,0,103040,SS,R,16,5
200212042,Frank Anderson Memorial RR,2002-12-02,ON,0,100317,RR,R,10,1
200212043,Victoria Jr City Cmpship 8 to 12,2002-12-08,BC,0,120416,SS,R,9,5
200212044,Victoria Jr City Cmpship K to 7,2002-12-08,BC,0,105433,SS,R,24,5
200212045,Victoria Jr City Cmpship Novice,2002-12-08,BC,0,120416,SS,R,17,5
200212046,Burlington CC 2002 Autumn Active,2002-11-10,ON,0,105108,RR,Q,10,1
200212047,ICC November Active,2002-11-17,ON,0,104844,SS,Q,28,5
200212048,Millennium Garden Jr Active,2002-12-01,ON,0,134987,SS,Q,8,4
200212049,Ottawa RA December Open Active,2002-12-08,ON,0,107184,SS,Q,16,4
200212050,Dieppe Open,2002-11-26,NB,0,121684,SS,R,14,5
200212051,Rouge Valley CC Fall RR Group A,2002-11-26,ON,0,100349,RR,R,6,1
200212052,Rouge Valley CC Fall RR Group B,2002-11-26,ON,0,100349,RR,R,5,1
200212053,Robert Breau Memorial,2002-11-30,NB,0,121684,SS,R,16,4
200212054,Sudbury Winter Open,2002-12-01,ON,0,131995,SS,R,9,5
200212055,Chess Academy Canada 1,2002-12-08,ON,0,108387,RR,R,4,1
200212056,Chess Academy Canada 10,2002-12-08,ON,0,108387,RR,R,4,1
200212057,Chess Academy Canada 11,2002-12-08,ON,0,108387,RR,R,4,1
200212058,Chess Academy Canada 2,2002-12-08,ON,0,108387,RR,R,4,1
200212059,Chess Academy Canada 3,2002-12-08,ON,0,108387,RR,R,4,1
200212060,Chess Academy Canada 4,2002-12-08,ON,0,108387,RR,R,4,1
200212061,Chess Academy Canada 5,2002-12-08,ON,0,108387,RR,R,4,1
200212062,Chess Academy Canada 6,2002-12-08,ON,0,108387,RR,R,4,1
200212063,Chess Academy Canada 7,2002-12-08,ON,0,108387,RR,R,4,1
200212064,Chess Academy Canada 8,2002-12-08,ON,0,108387,RR,R,4,1
200212065,Chess Academy Canada 9,2002-12-08,ON,0,108387,RR,R,4,1
200212066,Wiebe vs Zuk,2002-12-08,BC,0,127777,RR,R,2,6
200212068,Two Weeks Before Christmas,2002-12-15,AB,0,100276,SS,R,24,5
200212069,November TNT,2002-11-26,MB,0,107847,SS,R,21,6
200212070,2002 Leo McMahon Memorial,2002-12-05,ON,0,104137,SS,R,23,6
200212071,Grande Prairie CC Fall RR,2002-12-05,AB,0,110040,RR,R,6,1
200212072,2002 London Junior Championship,2002-12-09,ON,0,109477,SS,R,16,5
200212073,Derouck vs Krupke,2002-12-14,ON,0,105964,RR,R,2,3
200212074,Geza Fuster Memorial RR,2002-12-14,ON,0,100317,RR,R,10,1
200212075,London December Standard,2002-12-14,ON,0,109477,SS,R,14,4
200212076,S Mollison vs B Mollison,2002-12-14,ON,0,105964,RR,R,2,4
200212077,Saturday Chess Fever,2002-12-14,BC,0,123041,SS,R,17,5
200212078,DCC End of Fall Wed Swiss,2002-12-18,ON,0,100317,SS,R,36,5
200212079,OYCC CYCC Prov Qualifier 2003,2002-12-18,ON,0,134987,SS,R,18,7
200212080,ECC Christmas Classic,2002-12-19,AB,0,109502,SS,R,16,3
200212081,HCCC Dual Swiss Odd Man,2002-12-20,ON,0,105393,SS,R,4,1
200212082,HCCC Dual Swiss Open,2002-12-20,ON,0,105393,SS,R,15,4
200212083,HCCC Dual Swiss U1800,2002-12-20,ON,0,105393,SS,R,8,4
200212084,DCC Poppy Open 3,2002-12-21,ON,0,100317,SS,R,12,5
200212085,Edmonton Summit,2002-12-22,AB,0,109502,RR,R,4,2
200212086,Rouge Valley Active 2002,2002-12-03,ON,0,106574,RR,Q,5,1
200212087,Calgary December Active,2002-12-10,AB,0,123257,SS,Q,26,6
200212088,KW CC Holiday Active,2002-12-10,ON,0,128146,SS,Q,16,6
200212089,London Dec Junior Active A,2002-12-11,ON,0,109477,SS,Q,12,3
200212090,London Dec Junior Active B,2002-12-11,ON,0,109477,SS,Q,11,6
200212091,Dark Horse Winter Active,2002-12-14,ON,0,112769,SS,Q,12,5
200212092,2002 RA Active Championship,2002-12-19,ON,0,100046,SS,Q,31,6
200212093,DCC December Active 32 Open,2002-12-21,ON,0,100317,SS,Q,25,6
200212094,DCC December Active 32 U1600,2002-12-21,ON,0,100317,SS,Q,9,6
200212095,DCC December Active 32 U2000,2002-12-21,ON,0,100317,SS,Q,21,6
200212096,Ottawa Christmas Jr Active Gr 1,2002-12-22,ON,0,134987,RR,Q,4,1
200212097,Ottawa Christmas Jr Active Gr 2,2002-12-22,ON,0,134987,RR,Q,4,1
200212098,Ottawa Christmas Jr Active Gr 3,2002-12-22,ON,0,134987,RR,Q,4,1
200301001,Yearwood vs Kazmaier Active,2002-12-29,AB,0,131382,RR,Q,2,4
200301002,UBC Tuesday Night November,2002-12-10,BC,0,100314,SS,R,17,5
200301003,2003 Chaleur Regional CC Cmpship,2002-12-21,NB,0,109003,RR,R,9,1
200301004,CBS Open,2002-12-27,NL,0,108727,SS,R,12,4
200301005,Calgary Junior Invitational,2002-12-28,AB,0,121190,RR,R,5,1
200301006,Saint John Christmas Tourney,2002-12-29,NB,0,102718,RR,R,6,1
200301007,St Johns Xmas Open and Jr Cmp,2002-12-30,NL,0,103802,SS,R,16,5
200301008,Wihnon vs Pua,2002-12-30,AB,0,127483,RR,R,2,4
200301009,PanAm Youth Qualifier U10,2003-01-03,QC,0,106007,RR,R,5,1
200301010,PanAm Youth Qualifier U12,2003-01-03,QC,0,106007,RR,R,5,1
200301011,PanAm Youth Qualifier U14,2003-01-03,QC,0,106007,SS,R,12,4
200301012,PanAm Youth Qualifier U16,2003-01-03,QC,0,106007,SS,R,6,4
200301013,PanAm Youth Qualifier U18,2003-01-03,QC,0,106007,RR,R,5,1
200301014,Chess Academy Canada 1,2003-01-05,ON,0,108387,RR,R,4,1
200301015,Chess Academy Canada 2,2003-01-05,ON,0,108387,RR,R,4,1
200301016,Chess Academy Canada 3,2003-01-05,ON,0,108387,RR,R,4,1
200301017,Chess Academy Canada 4,2003-01-05,ON,0,108387,RR,R,4,1
200301018,Chess Academy Canada 5,2003-01-05,ON,0,108387,RR,R,4,1
200301019,Chess Academy Canada 6,2003-01-05,ON,0,108387,RR,R,4,1
200301020,Junior Grand Prix 4 Quad A,2003-01-05,BC,0,108715,RR,R,4,1
200301021,Junior Grand Prix 4 Quad B,2003-01-05,BC,0,108715,RR,R,4,1
200301022,Junior Grand Prix 4 Quad C,2003-01-05,BC,0,108715,RR,R,4,1
200301023,Junior Grand Prix 4 Quad D,2003-01-05,BC,0,108715,RR,R,4,1
200301024,Junior Grand Prix 4 Quad E,2003-01-05,BC,0,108715,RR,R,4,1
200301025,Junior Grand Prix 4 Quad F,2003-01-05,BC,0,108715,RR,R,4,1
200301026,Junior Grand Prix 4 Quad G,2003-01-05,BC,0,108715,RR,R,4,1
200301027,Junior Grand Prix 4 Quad H,2003-01-05,BC,0,108715,RR,R,4,1
200301028,2003 Canadian Junior Championship,2003-01-06,QC,0,106007,SS,R,22,7
200301029,Kapuskasing Grades 1 to 4,2003-01-11,ON,0,130181,SS,R,25,5
200301030,Kapuskasing Grades 5 to 6,2003-01-11,ON,0,130181,SS,R,23,5
200301031,Kapuskasing Grades 7 to 8,2003-01-11,ON,0,130181,SS,R,8,5
200301032,Kapuskasing High School,2003-01-11,ON,0,130181,SS,R,15,5
200301033,Black Knight Championship,2003-01-12,ON,0,102198,SS,R,12,5
200301034,Chess Academy Canada 1,2003-01-12,ON,0,108387,RR,R,4,1
200301035,Chess Academy Canada 2,2003-01-12,ON,0,108387,RR,R,4,1
200301036,Chess Academy Canada 3,2003-01-12,ON,0,108387,RR,R,4,1
200301037,Chess Academy Canada 4,2003-01-12,ON,0,108387,RR,R,4,1
200301038,Chess Academy Canada 5,2003-01-12,ON,0,108387,RR,R,4,1
200301039,Island Junior Open 4 Advanced,2003-01-12,BC,0,120416,SS,R,10,5
200301040,Island Junior Open 4 Intermediate,2003-01-12,BC,0,120416,SS,R,15,5
200301041,Island Junior Open 4 Novice,2003-01-12,BC,0,120416,SS,R,14,5
200301042,January Open,2003-01-12,AB,0,123257,SS,R,20,5
200301043,RA Winter Open,2003-01-12,ON,0,100207,SS,R,31,5
200301044,RA Winter U1850,2003-01-12,ON,0,100207,SS,R,31,5
200301045,New Year Tornado,2003-01-13,NB,0,102718,SS,R,13,4
200301046,Burlington Christmas Countdown,2003-01-15,ON,0,105108,SS,R,16,6
200301047,64 Squares Tornado,2003-01-18,NB,0,107486,SS,R,12,4
200301048,MacAdam Memorial,2003-01-19,BC,0,100205,SS,R,19,5
200301049,Spec Ev 2 Shawnigan Lake Advanced,2003-01-19,BC,0,120416,SS,R,10,5
200301050,Spec Ev 2 Shawnigan Lake Intermed,2003-01-19,BC,0,120416,SS,R,8,5
200301051,Spec Ev 2 Shawnigan Lake Novice,2003-01-19,BC,0,120416,SS,R,11,5
200301052,ICC December Active,2002-12-15,ON,0,104844,SS,Q,37,5
200301053,Bentley vs Kazmaier Active,2003-01-02,AB,0,131382,RR,Q,2,4
200301054,Buset and Buset Active Cmpship,2003-01-04,ON,0,102198,SS,Q,12,5
200301055,Junior Grand Prix 4 Active Swiss,2003-01-05,BC,0,108715,SS,Q,8,5
200301056,OYCC New Year Jr Active Gr 1,2003-01-05,ON,0,102671,RR,Q,5,1
